지점,지점명,일시,평균기온(°C),최저기온(°C),최고기온(°C),일강수량(mm),평균 풍속(m/s),최다풍향(16방위),평균 상대습도(%),평균 현지기압(hPa),평균 전운량(1/10),평균 중하층운량(1/10),미세먼지농도(㎍/㎥)
108,서울,2009-09-10,22.3,17.3,27.4,,1.8,320.0,52.3,1000.4,5.4,3.5,36.0
108,서울,2009-09-11,20.8,17.2,25.3,7.0,2.0,70.0,61.1,999.2,8.1,4.8,44.0
108,서울,2009-09-12,19.1,16.6,23.9,23.5,1.9,290.0,77.6,996.8,5.1,4.4,17.0
108,서울,2009-09-13,20.7,15.3,25.9,,1.7,290.0,67.3,1004.5,1.8,0.8,30.0
108,서울,2009-09-14,20.1,17.5,22.8,,1.5,290.0,74.1,1003.7,6.9,2.0,42.0
108,서울,2009-09-15,20.9,16.9,25.1,,2.3,290.0,73.5,1002.4,2.5,2.5,48.0
108,서울,2009-09-16,21.0,16.6,25.8,,1.4,360.0,63.5,1004.1,1.9,0.5,49.0
108,서울,2009-09-17,21.2,16.2,26.1,,1.9,70.0,58.3,1004.5,2.0,1.5,49.0
108,서울,2009-09-18,22.4,17.4,28.5,,1.7,320.0,52.4,1004.3,0.0,0.0,45.0
108,서울,2009-09-19,21.8,17.6,26.4,,2.8,70.0,51.5,1004.9,1.9,0.0,23.0
108,서울,2009-09-20,21.3,16.5,25.5,,1.9,70.0,54.8,1004.5,5.0,3.5,21.0
108,서울,2009-09-21,18.6,16.8,21.6,30.5,1.5,270.0,87.8,1003.7,8.8,6.6,27.0
108,서울,2009-09-22,19.2,14.4,25.2,,1.4,70.0,63.0,1007.3,2.1,0.9,75.0
108,서울,2009-09-23,20.5,15.5,26.1,,1.7,70.0,60.4,1007.7,0.6,0.6,65.0
108,서울,2009-09-24,20.4,15.0,25.5,,1.5,50.0,60.9,1008.4,3.6,0.0,61.0
108,서울,2009-09-25,20.0,17.4,23.6,,1.2,50.0,68.6,1006.7,6.1,2.0,76.0
108,서울,2009-09-26,21.2,15.4,26.8,,2.3,70.0,67.8,1007.3,5.8,2.4,47.0
108,서울,2009-09-27,20.8,19.1,22.5,0.5,2.2,70.0,69.3,1006.5,9.0,4.5,30.0
108,서울,2009-09-28,20.9,17.5,25.3,2.0,1.3,320.0,80.1,1005.8,6.0,3.4,35.0
108,서울,2009-09-29,21.5,17.5,27.1,1.0,1.7,70.0,77.3,1009.4,3.4,3.1,43.0
108,서울,2009-09-30,22.7,18.0,28.1,,1.6,70.0,66.4,1009.8,2.6,2.4,33.0
108,서울,2009-10-01,21.7,17.9,26.4,,1.9,70.0,64.6,1005.8,3.0,1.0,27.0
108,서울,2009-10-02,19.0,15.6,24.1,,2.6,290.0,56.5,999.7,2.3,0.9,35.0
108,서울,2009-10-03,17.9,12.6,22.8,4.0,2.5,250.0,52.6,1003.3,2.9,2.0,23.0
108,서울,2009-10-04,17.0,12.2,21.9,,1.9,290.0,50.9,1006.7,2.0,0.4,14.0
108,서울,2009-10-05,17.5,11.7,23.3,,1.7,70.0,62.4,1008.0,1.8,1.8,22.0
108,서울,2009-10-06,19.0,14.3,24.7,,1.5,50.0,56.5,1009.1,0.4,0.4,30.0
108,서울,2009-10-07,18.0,13.7,23.7,,3.7,70.0,50.8,1007.3,1.0,0.6,22.0
108,서울,2009-10-08,16.2,11.5,21.5,,2.1,70.0,45.6,1004.4,2.4,2.3,14.0
108,서울,2009-10-09,15.8,11.5,20.6,,2.0,70.0,52.0,1005.3,2.6,2.0,24.0
108,서울,2009-10-10,16.0,10.9,21.3,,1.7,320.0,57.4,1009.0,0.6,0.1,38.0
108,서울,2009-10-11,16.4,11.4,21.7,,1.6,70.0,59.8,1011.2,3.0,0.4,46.0
108,서울,2009-10-12,15.9,11.8,19.8,,2.0,50.0,60.9,1007.4,2.5,0.4,45.0
108,서울,2009-10-13,14.5,11.1,19.2,13.0,1.8,50.0,70.4,1005.3,4.6,2.9,51.0
108,서울,2009-10-14,14.7,10.8,20.1,0.4,1.5,290.0,71.8,1006.9,2.9,2.5,30.0
108,서울,2009-10-15,15.9,10.4,21.6,,2.0,290.0,68.6,1007.9,0.5,0.5,46.0
108,서울,2009-10-16,16.8,12.1,21.5,2.5,2.5,70.0,70.4,1001.2,4.3,3.9,48.0
108,서울,2009-10-17,13.6,11.2,17.5,13.5,3.3,290.0,67.4,994.8,4.8,4.4,
108,서울,2009-10-18,14.2,9.8,18.7,,2.3,290.0,53.3,998.3,2.6,1.3,47.0
108,서울,2009-10-19,11.8,9.0,14.9,10.0,4.0,290.0,61.1,997.4,5.1,4.9,37.0
108,서울,2009-10-20,10.8,6.2,15.6,,2.0,290.0,50.0,1007.1,1.0,1.0,131.0
108,서울,2009-10-21,13.8,9.8,18.5,,2.0,270.0,53.8,1010.4,1.0,1.0,55.0
108,서울,2009-10-22,13.1,7.2,18.8,,1.5,70.0,54.3,1010.0,4.3,1.4,53.0
108,서울,2009-10-23,15.0,10.6,19.9,4.0,2.2,70.0,71.6,1008.5,3.5,3.5,77.0
108,서울,2009-10-24,16.6,13.2,20.7,,2.6,70.0,64.4,1009.5,1.3,1.3,72.0
108,서울,2009-10-25,16.2,13.0,20.6,,1.6,70.0,68.0,1010.0,2.0,0.0,67.0
108,서울,2009-10-26,15.8,11.5,21.2,,1.9,50.0,77.4,1006.3,1.0,0.4,82.0
108,서울,2009-10-27,15.5,12.9,20.1,,2.1,290.0,75.0,1008.1,1.0,1.0,75.0
108,서울,2009-10-28,14.7,10.5,20.0,,1.4,70.0,69.4,1012.6,1.4,0.3,75.0
108,서울,2009-10-29,17.0,11.3,22.8,,2.0,70.0,59.1,1011.3,1.0,1.0,63.0
108,서울,2009-10-30,18.6,15.1,24.0,,1.5,50.0,64.6,1012.7,1.9,1.9,79.0
108,서울,2009-10-31,16.2,13.3,19.1,19.5,2.8,70.0,80.3,1006.0,9.3,6.0,49.0
108,서울,2009-11-01,9.7,5.2,13.4,4.0,3.2,320.0,74.8,1007.8,6.5,5.6,37.0
108,서울,2009-11-02,0.0,-2.3,5.2,,4.2,320.0,40.3,1018.1,0.0,0.0,31.0
108,서울,2009-11-03,2.9,-2.8,6.1,,1.6,70.0,53.6,1021.2,4.5,4.0,29.0
108,서울,2009-11-04,11.4,4.3,16.3,0.0,2.7,250.0,70.3,1015.7,7.6,7.1,39.0
108,서울,2009-11-05,14.2,11.4,17.9,0.3,1.5,270.0,75.0,1012.0,3.9,3.9,55.0
108,서울,2009-11-06,14.6,10.4,19.7,0.1,2.0,70.0,78.5,1007.5,4.4,4.4,74.0
108,서울,2009-11-07,17.0,12.8,20.0,4.5,1.4,70.0,80.9,1006.9,7.0,6.3,55.0
108,서울,2009-11-08,16.9,15.3,19.8,34.0,1.5,90.0,89.9,1004.7,7.8,5.9,17.0
108,서울,2009-11-09,16.8,14.3,21.8,,2.2,70.0,75.4,1004.6,6.4,6.1,15.0
108,서울,2009-11-10,13.0,9.7,14.7,,4.7,70.0,58.6,1004.3,8.3,5.4,7.0
108,서울,2009-11-11,9.3,6.4,13.9,,4.1,70.0,50.3,1012.0,3.5,1.9,8.0
108,서울,2009-11-12,8.8,6.0,12.4,,3.9,70.0,53.4,1017.2,5.1,2.0,13.0
108,서울,2009-11-13,9.3,8.2,10.3,2.5,2.5,70.0,79.9,1007.1,9.3,7.0,13.0
108,서울,2009-11-14,5.1,0.7,8.8,,4.0,290.0,64.3,1005.5,5.0,5.0,32.0
108,서울,2009-11-15,-0.5,-2.9,1.9,0.0,4.2,290.0,56.1,1014.0,4.3,4.3,28.0
108,서울,2009-11-16,-1.8,-4.2,1.0,,2.6,320.0,50.8,1019.4,5.3,0.9,26.0
108,서울,2009-11-17,-1.1,-2.9,1.9,,3.0,320.0,44.4,1017.3,2.3,0.0,28.0
108,서울,2009-11-18,-0.6,-4.3,3.1,,1.8,320.0,35.0,1019.0,1.8,0.9,
108,서울,2009-11-19,1.8,-0.7,5.9,0.0,2.4,340.0,43.4,1020.5,3.8,3.0,39.0
108,서울,2009-11-20,1.4,-2.0,4.8,0.5,1.9,290.0,58.3,1019.2,7.3,3.6,33.0
108,서울,2009-11-21,-0.1,-3.4,3.8,,2.4,320.0,40.0,1019.1,0.8,0.0,43.0
108,서울,2009-11-22,3.3,-1.0,6.8,1.0,1.8,70.0,60.9,1014.4,7.5,6.0,34.0
108,서울,2009-11-23,7.5,4.1,12.3,,1.5,70.0,68.9,1014.8,4.4,4.4,58.0
108,서울,2009-11-24,8.6,4.8,13.5,,1.5,50.0,63.0,1011.0,1.0,1.0,82.0
108,서울,2009-11-25,5.9,4.4,7.5,1.5,1.9,70.0,81.0,1009.8,5.3,4.4,67.0
108,서울,2009-11-26,8.0,3.4,13.2,,1.5,90.0,77.0,1012.8,3.3,2.9,57.0
108,서울,2009-11-27,6.8,4.0,8.5,,2.3,270.0,75.6,1013.6,8.1,8.1,92.0
108,서울,2009-11-28,5.8,3.4,9.1,,1.6,290.0,71.1,1015.1,6.6,5.0,133.0
108,서울,2009-11-29,6.4,5.6,7.5,4.0,1.6,70.0,79.4,1012.7,9.1,7.8,33.0
108,서울,2009-11-30,6.3,4.5,9.6,,2.2,290.0,67.4,1013.1,3.0,3.0,58.0
108,서울,2009-12-01,6.2,3.3,10.1,,1.5,50.0,72.3,1014.8,3.4,3.4,92.0
108,서울,2009-12-02,5.6,3.1,8.0,,1.4,50.0,76.1,1013.7,6.8,5.8,124.0
108,서울,2009-12-03,4.6,3.5,5.9,0.5,2.1,320.0,77.8,1010.5,8.5,5.5,70.0
108,서울,2009-12-04,4.1,0.8,8.1,,1.4,50.0,69.3,1009.6,4.0,3.5,68.0
108,서울,2009-12-05,0.0,-4.6,5.6,11.5,4.8,290.0,60.9,1004.7,5.5,4.8,31.0
108,서울,2009-12-06,-3.5,-6.3,-0.3,,2.7,290.0,33.0,1015.6,0.0,0.0,17.0
108,서울,2009-12-07,-0.1,-5.3,5.1,,1.5,290.0,48.6,1019.1,0.1,0.0,46.0
108,서울,2009-12-08,1.3,-1.4,3.8,0.2,1.6,50.0,79.3,1016.9,5.6,2.4,68.0
108,서울,2009-12-09,4.9,0.9,8.6,,1.9,50.0,74.8,1013.2,8.0,6.3,48.0
108,서울,2009-12-10,7.6,6.7,8.5,2.5,3.1,70.0,80.6,1007.7,9.6,6.8,20.0
108,서울,2009-12-11,7.7,6.6,8.8,0.5,1.9,290.0,85.9,1007.5,9.5,6.9,20.0
108,서울,2009-12-12,5.1,2.4,7.8,,2.9,290.0,69.8,1011.1,4.8,2.3,40.0
108,서울,2009-12-13,2.1,-0.4,6.2,,2.7,290.0,52.1,1011.6,3.5,0.5,53.0
108,서울,2009-12-14,-0.3,-2.6,3.6,,2.9,320.0,34.6,1017.0,1.6,0.0,25.0
108,서울,2009-12-15,-4.2,-7.5,-1.5,,3.2,290.0,34.8,1018.5,3.6,0.0,33.0
108,서울,2009-12-16,-6.3,-9.2,-3.0,,2.9,320.0,39.8,1016.8,0.0,0.0,38.0
108,서울,2009-12-17,-7.2,-10.2,-3.2,,3.2,290.0,47.8,1013.9,0.8,0.8,37.0
108,서울,2009-12-18,-9.3,-12.0,-5.7,,3.3,320.0,48.8,1015.4,0.3,0.3,36.0
108,서울,2009-12-19,-7.9,-10.8,-4.3,,3.4,290.0,49.4,1015.0,0.6,0.6,56.0
108,서울,2009-12-20,-5.3,-8.8,-0.9,0.0,2.4,320.0,48.4,1010.7,1.4,1.4,76.0
108,서울,2009-12-21,-3.6,-8.5,0.5,,1.7,70.0,39.5,1014.8,1.9,1.9,49.0
108,서울,2009-12-22,3.3,-2.4,7.8,,2.2,70.0,61.3,1010.5,6.8,6.5,54.0
108,서울,2009-12-23,4.4,1.5,7.7,1.0,1.8,290.0,72.1,1009.5,5.0,3.4,81.0
108,서울,2009-12-24,2.8,-1.0,6.7,,1.7,70.0,68.1,1009.9,3.5,0.4,101.0
108,서울,2009-12-25,0.6,-4.6,4.0,1.9,3.0,50.0,77.5,1005.4,6.5,5.3,300.0
108,서울,2009-12-26,-8.1,-11.0,-4.6,,3.2,290.0,51.9,1013.3,0.3,0.3,182.0
108,서울,2009-12-27,-7.9,-9.9,-5.5,2.2,2.0,290.0,69.1,1011.6,4.9,2.3,79.0
108,서울,2009-12-28,-8.6,-10.8,-5.4,,2.2,290.0,59.4,1011.7,0.3,0.3,56.0
108,서울,2009-12-29,-4.5,-9.9,1.6,0.9,2.8,70.0,68.3,1006.5,6.9,5.4,47.0
108,서울,2009-12-30,-4.0,-9.5,1.8,0.3,3.8,290.0,69.3,1004.9,5.3,4.5,116.0
108,서울,2009-12-31,-10.8,-12.9,-8.3,,3.5,290.0,47.3,1011.8,0.0,0.0,39.0
108,서울,2010-01-01,-7.6,-12.7,-3.6,,1.9,70.0,48.0,1010.6,3.8,2.3,32.0
108,서울,2010-01-02,-3.6,-7.4,0.2,1.4,2.8,70.0,76.4,1006.2,6.0,3.8,48.0
108,서울,2010-01-03,-6.8,-10.5,-3.2,,2.2,290.0,49.3,1010.7,2.6,1.1,47.0
108,서울,2010-01-04,-5.9,-8.0,-3.4,14.2,3.0,70.0,84.1,1002.4,7.5,6.3,38.0
108,서울,2010-01-05,-9.9,-12.3,-7.0,0.0,2.9,290.0,66.4,1011.4,2.1,2.1,49.0
108,서울,2010-01-06,-11.2,-13.3,-8.1,,1.9,320.0,65.5,1014.4,1.3,1.3,36.0
108,서울,2010-01-07,-10.1,-13.6,-5.5,,1.7,20.0,66.8,1015.5,0.0,0.0,57.0
108,서울,2010-01-08,-8.0,-11.8,-3.3,,1.7,50.0,67.4,1013.9,1.4,1.0,74.0
108,서울,2010-01-09,-5.1,-8.7,-1.9,0.4,1.5,50.0,75.8,1014.7,7.8,5.6,72.0
108,서울,2010-01-10,-3.4,-5.3,-0.3,,1.7,290.0,79.1,1016.2,4.1,3.3,59.0
108,서울,2010-01-11,-5.2,-8.3,-1.3,,2.3,290.0,75.1,1013.1,5.4,2.5,71.0
108,서울,2010-01-12,-10.3,-12.9,-7.3,,2.9,290.0,52.1,1010.5,1.3,0.1,35.0
108,서울,2010-01-13,-13.2,-15.3,-10.7,,3.2,290.0,53.4,1013.1,0.0,0.0,36.0
108,서울,2010-01-14,-9.1,-14.4,-4.1,0.0,1.8,50.0,55.8,1017.4,2.6,0.9,44.0
108,서울,2010-01-15,-5.0,-7.5,-0.6,0.3,2.4,70.0,65.1,1019.8,4.0,4.0,51.0
108,서울,2010-01-16,-6.4,-10.1,-2.1,,1.9,290.0,52.5,1022.9,0.5,0.0,53.0
108,서울,2010-01-17,-4.0,-9.0,1.4,,1.4,50.0,61.0,1022.5,0.1,0.0,48.0
108,서울,2010-01-18,-0.5,-3.9,1.9,,1.6,70.0,69.6,1020.6,8.5,8.5,72.0
108,서울,2010-01-19,2.7,-1.6,6.8,3.0,2.2,70.0,72.1,1016.9,7.6,4.1,84.0
108,서울,2010-01-20,5.8,2.4,8.4,7.0,1.7,50.0,96.5,1006.6,10.0,8.3,48.0
108,서울,2010-01-21,-4.1,-8.0,2.4,0.5,4.1,320.0,60.8,1012.2,2.4,0.6,41.0
108,서울,2010-01-22,-7.0,-9.6,-3.4,,3.5,290.0,47.3,1017.3,0.6,0.1,40.0
108,서울,2010-01-23,-5.3,-9.1,-0.9,,2.1,290.0,46.4,1015.7,1.1,1.1,48.0
108,서울,2010-01-24,0.3,-4.5,3.8,,2.9,250.0,66.6,1011.5,5.9,5.9,56.0
108,서울,2010-01-25,-3.0,-8.5,2.6,,3.6,290.0,52.4,1013.8,1.3,1.3,132.0
108,서울,2010-01-26,-4.1,-9.5,1.1,,1.9,50.0,53.1,1020.0,0.6,0.5,56.0
108,서울,2010-01-27,-0.2,-4.0,3.1,2.5,2.1,70.0,72.6,1007.7,7.8,4.1,46.0
108,서울,2010-01-28,-0.4,-5.0,2.7,,3.6,290.0,68.1,1008.9,3.4,3.4,52.0
108,서울,2010-01-29,-2.1,-7.3,1.4,0.0,2.7,270.0,55.1,1012.6,4.9,4.8,45.0
108,서울,2010-01-30,1.5,-1.7,5.0,,2.0,270.0,67.4,1011.7,4.0,1.6,76.0
108,서울,2010-01-31,1.8,-0.5,4.3,,1.3,50.0,82.4,1010.2,5.3,4.5,96.0
108,서울,2010-02-01,0.8,-2.6,5.1,,2.6,290.0,71.6,1007.2,4.0,1.3,103.0
108,서울,2010-02-02,-6.2,-9.1,-2.6,,3.7,320.0,29.6,1013.5,0.8,0.0,26.0
108,서울,2010-02-03,-8.0,-10.8,-5.0,,3.3,290.0,37.1,1016.5,1.0,1.0,40.0
108,서울,2010-02-04,-4.3,-8.3,-0.6,0.0,2.8,290.0,50.3,1014.5,2.0,2.0,47.0
108,서울,2010-02-05,-5.5,-7.9,-1.9,,3.0,290.0,34.5,1015.8,0.0,0.0,35.0
108,서울,2010-02-06,-4.7,-9.6,0.9,,2.3,290.0,36.6,1019.2,0.0,0.0,48.0
108,서울,2010-02-07,0.7,-6.3,5.6,,1.6,50.0,31.3,1016.0,5.9,1.3,43.0
108,서울,2010-02-08,4.0,3.0,5.7,0.0,1.6,70.0,47.9,1007.9,10.0,5.8,43.0
108,서울,2010-02-09,3.7,2.9,4.4,12.0,1.3,70.0,87.4,1006.2,9.9,6.9,46.0
108,서울,2010-02-10,3.9,3.1,5.0,2.0,1.9,70.0,80.3,1007.0,9.4,6.3,30.0
108,서울,2010-02-11,0.6,-0.8,3.5,10.5,3.3,70.0,84.4,1009.5,9.6,7.0,9.0
108,서울,2010-02-12,-0.3,-1.8,1.1,0.3,2.1,70.0,82.0,1013.8,9.6,7.8,18.0
108,서울,2010-02-13,-2.3,-3.3,-0.3,1.3,3.0,290.0,69.8,1015.7,4.4,3.8,32.0
108,서울,2010-02-14,-2.2,-5.0,1.2,,1.6,320.0,47.3,1017.8,7.0,2.1,33.0
108,서울,2010-02-15,-3.1,-6.0,-0.3,,2.6,320.0,49.9,1015.7,3.5,0.4,57.0
108,서울,2010-02-16,-4.5,-8.0,-0.4,,2.7,320.0,44.6,1017.5,1.8,0.0,42.0
108,서울,2010-02-17,-3.2,-7.2,0.3,0.2,1.9,290.0,52.0,1014.0,7.8,4.5,51.0
108,서울,2010-02-18,-2.9,-4.4,-1.0,2.5,3.2,290.0,55.9,1011.7,3.4,2.5,61.0
108,서울,2010-02-19,-1.0,-4.7,2.5,,2.4,50.0,54.5,1009.5,1.9,1.9,55.0
108,서울,2010-02-20,3.0,-1.6,8.1,,1.8,250.0,65.3,1010.7,0.0,0.0,73.0
108,서울,2010-02-21,4.8,0.0,9.6,,2.2,50.0,57.1,1009.3,2.1,0.5,58.0
108,서울,2010-02-22,6.5,3.5,11.0,0.0,2.5,290.0,66.8,1007.6,4.5,4.3,61.0
108,서울,2010-02-23,8.2,1.6,16.2,,2.1,70.0,50.5,1006.0,0.0,0.0,77.0
108,서울,2010-02-24,12.2,5.5,17.9,,2.0,90.0,47.9,1003.4,4.5,3.0,70.0
108,서울,2010-02-25,12.0,9.8,14.8,26.5,2.1,70.0,91.3,998.0,10.0,8.8,33.0
108,서울,2010-02-26,12.0,9.0,17.2,,1.6,70.0,73.1,1001.9,4.8,3.9,32.0
108,서울,2010-02-27,8.6,6.0,11.0,,2.6,70.0,65.6,1005.1,7.9,4.4,36.0
108,서울,2010-02-28,6.8,5.4,9.1,0.0,2.2,290.0,74.4,1008.8,8.9,7.3,55.0
108,서울,2010-03-01,2.9,1.1,6.3,17.0,4.1,70.0,78.9,1004.3,9.4,6.6,
108,서울,2010-03-02,2.7,0.6,4.8,,2.6,70.0,72.6,1006.9,7.5,6.8,31.0
108,서울,2010-03-03,4.4,-1.5,10.2,,2.2,70.0,54.5,1012.1,4.6,1.4,86.0
108,서울,2010-03-04,5.5,4.5,6.3,1.5,2.8,70.0,71.9,1005.1,9.4,7.5,32.0
108,서울,2010-03-05,6.4,3.9,9.5,0.3,2.3,290.0,69.8,1007.7,9.4,5.5,39.0
108,서울,2010-03-06,6.0,2.0,10.7,,2.3,70.0,55.4,1011.8,7.1,3.8,60.0
108,서울,2010-03-07,4.9,2.6,7.8,,3.1,70.0,49.3,1016.4,7.8,7.5,13.0
108,서울,2010-03-08,4.1,1.0,7.7,,2.9,70.0,46.8,1020.3,5.9,4.6,13.0
108,서울,2010-03-09,1.5,-3.9,5.7,14.0,2.6,70.0,68.1,1012.0,9.1,6.5,19.0
108,서울,2010-03-10,-1.4,-4.0,0.5,7.1,2.7,290.0,82.4,1009.0,8.5,7.9,27.0
108,서울,2010-03-11,2.3,-2.7,6.0,,3.0,230.0,62.8,1012.4,5.5,5.5,44.0
108,서울,2010-03-12,5.8,0.9,10.0,,4.3,250.0,63.0,1005.9,8.3,5.8,75.0
108,서울,2010-03-13,2.4,-1.9,7.9,,2.4,290.0,30.5,1016.5,2.6,1.1,121.0
108,서울,2010-03-14,7.2,1.2,12.6,7.0,2.8,70.0,46.8,1012.2,5.4,3.6,91.0
108,서울,2010-03-15,7.9,2.8,11.1,12.5,3.4,90.0,74.4,999.9,8.3,5.8,109.0
108,서울,2010-03-16,0.7,-1.0,3.9,,4.6,290.0,37.6,1011.4,2.0,0.5,230.0
108,서울,2010-03-17,-0.1,-1.9,3.1,1.0,1.7,50.0,54.5,1015.0,6.1,2.9,46.0
108,서울,2010-03-18,0.5,-2.8,4.6,0.0,3.1,270.0,53.0,1009.7,1.1,1.1,40.0
108,서울,2010-03-19,4.5,-1.7,8.9,,2.1,70.0,46.0,1000.9,6.0,1.9,45.0
108,서울,2010-03-20,6.8,1.1,11.3,0.2,3.6,270.0,70.5,990.1,9.3,5.8,102.0
108,서울,2010-03-21,2.7,-0.7,7.1,,4.6,290.0,46.1,1005.2,1.9,1.4,43.0
108,서울,2010-03-22,2.1,-0.1,5.0,9.9,1.4,20.0,80.6,1008.2,8.8,5.4,44.0
108,서울,2010-03-23,5.9,0.7,10.3,,1.8,320.0,67.9,1007.5,7.9,2.0,48.0
108,서울,2010-03-24,8.7,4.3,13.8,,2.3,70.0,50.3,1007.6,6.5,1.6,72.0
108,서울,2010-03-25,5.0,-0.1,9.5,2.5,3.5,320.0,47.1,1006.7,6.5,5.3,51.0
108,서울,2010-03-26,2.0,-2.9,4.7,0.0,3.9,250.0,46.8,1012.8,4.4,3.9,48.0
108,서울,2010-03-27,5.4,4.0,7.2,,3.5,230.0,74.0,1013.1,8.5,7.8,87.0
108,서울,2010-03-28,4.1,-0.1,9.2,,3.2,290.0,47.3,1014.5,0.4,0.4,52.0
108,서울,2010-03-29,5.8,0.6,11.3,,2.8,290.0,35.6,1017.8,0.0,0.0,55.0
108,서울,2010-03-30,8.3,3.3,14.2,,2.2,70.0,50.1,1017.2,5.0,2.0,55.0
108,서울,2010-03-31,7.3,5.9,8.7,9.5,2.3,70.0,84.9,1006.7,9.8,7.6,29.0
108,서울,2010-04-01,7.0,3.6,9.9,1.0,2.7,290.0,74.3,1002.3,8.0,5.5,60.0
108,서울,2010-04-02,5.5,1.3,10.3,,3.7,290.0,43.1,1007.2,1.3,0.9,93.0
108,서울,2010-04-03,5.0,1.1,9.5,,3.1,290.0,30.1,1014.1,0.0,0.0,70.0
108,서울,2010-04-04,7.7,2.3,14.5,,2.6,290.0,38.9,1009.4,1.8,0.0,49.0
108,서울,2010-04-05,10.4,4.8,14.8,0.0,2.2,70.0,59.9,1005.0,4.8,3.3,40.0
108,서울,2010-04-06,8.5,4.8,11.7,,3.6,320.0,52.9,1007.0,5.3,3.5,44.0
108,서울,2010-04-07,7.3,2.3,12.6,,2.6,290.0,39.1,1013.6,0.4,0.1,37.0
108,서울,2010-04-08,9.1,3.3,15.5,,2.3,290.0,43.5,1012.0,0.0,0.0,56.0
108,서울,2010-04-09,11.4,5.4,17.4,,2.0,290.0,50.4,1007.8,2.1,0.6,45.0
108,서울,2010-04-10,10.7,8.8,13.5,,2.0,50.0,62.3,1004.4,9.8,4.9,50.0
108,서울,2010-04-11,13.6,6.7,19.9,0.1,2.1,90.0,50.8,1004.5,7.1,3.9,26.0
108,서울,2010-04-12,13.2,9.6,18.5,7.0,3.0,90.0,53.6,1000.1,9.3,5.5,30.0
108,서울,2010-04-13,4.4,2.4,9.6,1.0,5.2,290.0,50.1,1007.5,6.0,5.4,32.0
108,서울,2010-04-14,4.0,1.2,6.4,,3.4,290.0,28.8,1015.5,5.3,1.3,35.0
108,서울,2010-04-15,7.0,1.6,12.6,,2.4,290.0,34.0,1013.8,1.9,0.0,44.0
108,서울,2010-04-16,8.0,4.0,13.6,,2.7,290.0,39.8,1012.7,1.8,1.3,71.0
108,서울,2010-04-17,7.6,4.0,12.0,,2.3,290.0,63.4,1015.7,4.6,2.9,48.0
108,서울,2010-04-18,12.0,6.2,17.0,0.0,2.7,70.0,54.3,1013.4,8.6,2.6,56.0
108,서울,2010-04-19,14.7,12.7,17.4,0.2,1.9,70.0,55.6,1006.9,8.4,5.9,52.0
108,서울,2010-04-20,16.8,13.3,20.7,,2.1,290.0,68.0,1003.6,8.1,5.1,51.0
108,서울,2010-04-21,14.1,10.7,18.5,4.0,3.0,70.0,69.9,1005.3,8.8,2.6,31.0
108,서울,2010-04-22,10.7,9.1,12.7,4.5,2.5,70.0,66.9,1003.5,10.0,5.8,12.0
108,서울,2010-04-23,9.3,6.6,14.3,4.0,1.9,70.0,71.4,1005.7,6.6,5.9,22.0
108,서울,2010-04-24,11.1,5.4,16.8,,2.6,290.0,50.1,1011.5,0.1,0.1,53.0
108,서울,2010-04-25,13.6,6.9,19.4,,2.0,270.0,33.5,1013.9,3.1,0.0,61.0
108,서울,2010-04-26,12.4,10.2,17.8,27.0,1.9,70.0,63.4,1005.8,9.6,5.4,42.0
108,서울,2010-04-27,7.5,5.1,10.9,4.5,5.9,250.0,71.5,997.1,8.6,7.0,35.0
108,서울,2010-04-28,5.0,3.3,7.8,9.5,3.4,230.0,77.5,997.0,7.9,4.5,36.0
108,서울,2010-04-29,8.5,3.4,12.4,,4.2,250.0,62.0,1000.8,2.8,2.4,58.0
108,서울,2010-04-30,9.6,7.0,13.2,,3.8,270.0,63.3,1004.1,4.4,4.1,46.0
108,서울,2010-05-01,12.3,5.8,17.5,,3.1,250.0,49.5,1006.3,1.0,0.0,38.0
108,서울,2010-05-02,17.2,9.9,23.3,,2.7,230.0,43.4,1004.1,1.4,0.4,61.0
108,서울,2010-05-03,18.2,16.5,19.5,0.0,3.9,250.0,79.5,1003.5,8.8,7.4,87.0
108,서울,2010-05-04,20.2,18.2,25.3,,3.4,230.0,70.3,1003.4,7.3,4.8,81.0
108,서울,2010-05-05,20.6,15.4,25.2,0.0,2.3,250.0,57.5,998.0,8.0,2.9,72.0
108,서울,2010-05-06,13.4,10.4,19.8,18.0,4.6,250.0,83.4,993.4,7.6,6.1,31.0
108,서울,2010-05-07,14.6,9.6,20.6,,3.7,270.0,52.8,997.9,0.4,0.4,39.0
108,서울,2010-05-08,16.7,12.1,23.0,,2.7,270.0,49.9,999.1,2.9,0.0,61.0
108,서울,2010-05-09,19.0,13.4,25.2,,2.0,290.0,45.8,998.6,7.0,2.0,73.0
108,서울,2010-05-10,16.1,12.7,20.9,0.1,3.0,290.0,51.1,998.6,3.8,2.9,82.0
108,서울,2010-05-11,12.9,10.5,17.0,0.4,2.2,290.0,60.4,1001.6,4.3,4.1,58.0
108,서울,2010-05-12,13.8,8.7,19.6,,2.6,270.0,64.5,1004.6,0.4,0.4,52.0
108,서울,2010-05-13,16.0,10.2,21.9,,1.6,290.0,54.8,1006.0,1.3,1.3,60.0
108,서울,2010-05-14,18.0,12.1,23.7,,2.3,70.0,40.5,1008.4,0.5,0.0,36.0
108,서울,2010-05-15,17.0,12.9,21.9,,2.5,290.0,49.4,1008.6,3.8,2.1,49.0
